subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia first estimate,3000000,29294009,,,,,6956,2024-11-08 18:50:09,79141
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico first estimate,130000000,1738729,,,,,33925,2024-11-08 18:50:14,79142
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Democratic_Republic_of_the_Congo first estimate,8000000,77705256,,,,,7055,2024-11-08 18:50:14,79143
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M7 WM-254.jpg,2,3.153846154,,,,,7066,2024-11-08 18:50:15,79144
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin first estimate,3000000,8683042,,,,,6719,2024-11-08 18:50:15,79145
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M8 BM-232.jpg,4,3.16,,,,,48740,2024-11-08 18:50:16,79146
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,South_Korea first estimate,2000000,49273440,,,,,13260,2024-11-08 18:50:17,79147
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M2 WM-230.jpg,4,3.142857143,,,,,2989,2024-11-08 18:50:19,79148
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso first estimate,3000000,17106983,,,,,6229,2024-11-08 18:50:22,79149
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M5 WM-221.jpg,2,3.153846154,,,,,7195,2024-11-08 18:50:22,79150
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico first estimate,190000000,58261271,,,,,8477,2024-11-08 18:50:23,79151
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso first estimate,500000,19606983,,,,,8826,2024-11-08 18:50:25,79152
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,North_Korea first estimate,3000000,22683863,,,,,5874,2024-11-08 18:50:27,79153
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso first estimate,23000000,2893017,,,,,5058,2024-11-08 18:50:28,79154
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M3 BM-034.jpg,4,3.144444444,,,,,6500,2024-11-08 18:50:28,79155
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Excluded,halo,average attractiveness,,,,nice ,77,79,Yes,1182,2024-11-08 18:50:29,79156
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Nigeria first estimate,700000,198345324,,,,,5006,2024-11-08 18:50:30,79157
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,hindsight,Factor-Included,,,,Trying to think about why I picked the numbers the first time.,49,58,No,4498,2024-11-08 18:50:31,79158
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania first estimate,50000000,30480238,,,,,5261,2024-11-08 18:50:33,79159
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M2 WM-230.jpg,0,did not choose recognizable,,,,,2696,2024-11-08 18:50:34,79160
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M4 LF-252.jpg,3,3.148148148,,,,,5263,2024-11-08 18:50:34,79161
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M2 WM-230.jpg,1,did not choose recognizable,,,,,545,2024-11-08 18:50:34,79162
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M2 WM-230.jpg,0,did not choose recognizable,,,,,649,2024-11-08 18:50:35,79163
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece first estimate,3000000,8133944,,,,,7442,2024-11-08 18:50:35,79164
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M2 WM-230.jpg,1,did not choose recognizable,,,,,524,2024-11-08 18:50:35,79165
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,rep,Factor-Included,,80,,I believe it stated he liked to spend his time doing his hobbies and seem to not want to be involved in social things. Engineers may tend to be to themselves. And I believe it said one of his hobbies was math.,79,71,No,4042,2024-11-08 18:50:36,79166
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico first estimate,5000000,126738729,,,,,6384,2024-11-08 18:50:37,79167
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan first estimate,15000000,5019631,,,,,5484,2024-11-08 18:50:39,79168
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M8 BM-232.jpg,3,3.16,,,,,4962,2024-11-08 18:50:39,79169
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania first estimate,68000000,7770796,,,,,26030,2024-11-08 18:50:40,79170
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine first estimate,2000000,41877093,,,,,4935,2024-11-08 18:50:42,79171
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Czech_Republic first estimate,3000000,7629078,,,,,6938,2024-11-08 18:50:42,79172
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand first estimate,90000000,20743154,,,,,4526,2024-11-08 18:50:43,79173
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M2 WM-230.jpg,2,3.142857143,,,,,6679,2024-11-08 18:50:45,79174
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea first estimate,1400000,11870289,,,,,10161,2024-11-08 18:50:52,79175
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M1 LF-240.jpg,2,3.142857143,,,,,8525,2024-11-08 18:50:54,79176
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Excluded,recognition,Factor-Excluded,,,,analysising,71,93,No,4525,2024-11-08 18:50:54,79177
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,imaginability,Easy to Imagine,,-25,,The symptoms are things I usually deal with when sick and on a normal basis. I also know my history with catching things that go around is very likely.,87,90,No,7760,2024-11-08 18:50:56,79178
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe first estimate,2000000,15154637,,,,,8205,2024-11-08 18:51:00,79179
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin first estimate,3000000,8683042,,,,,4521,2024-11-08 18:51:05,79180
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand first estimate,4000000,65256846,,,,,5903,2024-11-08 18:51:11,79181
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia first estimate,2000000,30294009,,,,,4887,2024-11-08 18:51:16,79182
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Vietnam first estimate,20000,97054662,,,,,12431,2024-11-08 18:51:16,79183
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania first estimate,1800000,58429204,,,,,6124,2024-11-08 18:51:22,79184
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Guinea memory,24000,13246289,,,,,13790,2024-11-08 18:51:23,79185
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Democratic_Republic_of_the_Congo first estimate,2000000,83705256,,,,,5473,2024-11-08 18:51:27,79186
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso first estimate,23000000,2893017,,,,,51994,2024-11-08 18:51:32,79187
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Pakistan first estimate,1800000,201377034,,,,,6894,2024-11-08 18:51:34,79188
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Mexico first estimate,5000000,126738729,,,,,18900,2024-11-08 18:51:35,79189
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti first estimate,2000000,9193952,,,,,7671,2024-11-08 18:51:42,79190
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Azerbaijan first estimate,700000,9280369,,,,,8414,2024-11-08 18:51:44,79191
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Colombia first estimate,3000000,46705306,,,,,6497,2024-11-08 18:51:48,79192
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Pakistan memory,200000,202977034,,,,,26228,2024-11-08 18:51:49,79193
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Nigeria first estimate,4000000,195045324,,,,,7286,2024-11-08 18:51:51,79194
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,reference price,motel,,15,,I really want a beer,12,78,No,3877,2024-11-08 18:51:52,79195
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Uganda first estimate,2000000,43169147,,,,,4864,2024-11-08 18:51:53,79196
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Excluded,sunk_cost effect,No Sunk Cost,,Rocket Engine,,reading,72,50,Yes,1110,2024-11-08 18:51:58,79197
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Somalia first estimate,1700000,12900000,,,,,5234,2024-11-08 18:51:59,79198
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Vietnam memory,84000,96990662,,,,,10576,2024-11-08 18:52:00,79199
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Colombia first estimate,700000,49005306,,,,,9469,2024-11-08 18:52:01,79200
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan first estimate,1600000,8380369,,,,,4778,2024-11-08 18:52:03,79201
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Benin first estimate,1000000,10683042,,,,,6990,2024-11-08 18:52:08,79202
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Niger first estimate,1900000,20950032,,,,,5608,2024-11-08 18:52:09,79203
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Somalia memory,48000,14552000,,,,,14491,2024-11-08 18:52:14,79204
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Excluded,omission principle,omission,,5,,understanding ,77,72,No,2348,2024-11-08 18:52:16,79205
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Thailand first estimate,2000000,67256846,,,,,9377,2024-11-08 18:52:17,79206
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Niger memory,100000,22750032,,,,,5889,2024-11-08 18:52:20,79207
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania first estimate,1400000,18119762,,,,,12105,2024-11-08 18:52:21,79208
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,South_Korea first estimate,4000000,47273440,,,,,7205,2024-11-08 18:52:24,79209
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Netherlands memory,140000,16974912,,,,,5712,2024-11-08 18:52:26,79210
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,omission principle,omission,,7,,The actors behaviour was moral because by doing that he will be able to save the seven people,100,100,No,7407,2024-11-08 18:52:29,79211
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Democratic_Republic_of_the_Congo first estimate,650000,85055256,,,,,10678,2024-11-08 18:52:35,79212
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Democratic_Republic_of_the_Congo memory,130000,85575256,,,,,11312,2024-11-08 18:52:37,79213
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M7 WM-254.jpg,4,3.153846154,,,,,39452,2024-11-08 18:52:40,79214
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,reference price,hotel,,20,,I don't drink beer so I just guessed what I'd most likely do.,48,67,No,3630,2024-11-08 18:52:44,79215
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,imaginability,Difficult to Imagine,,-48,,I put the likelihood of contracting it in the middle because without further data I would say chances are 50/50.,70,84,No,3354,2024-11-08 18:52:44,79216
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,South_Korea memory,240000,51033440,,,,,9245,2024-11-08 18:52:47,79217
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,North_Korea first estimate,3000000,22683863,,,,,12276,2024-11-08 18:52:47,79218
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M6 WM-214.jpg,2,3.12,,,,,11466,2024-11-08 18:52:52,79219
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Romania first estimate,5000000,14519762,,,,,10386,2024-11-08 18:52:58,79220
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Uganda memory,45000,45124147,,,,,12508,2024-11-08 18:52:59,79221
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M1 LF-240.jpg,3,3.142857143,,,,,8416,2024-11-08 18:53:00,79222
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Netherlands first estimate,35000000,17885088,,,,,14673,2024-11-08 18:53:03,79223
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M3 BM-034.jpg,2,3.144444444,,,,,4214,2024-11-08 18:53:04,79224
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Haiti memory,80000,11113952,,,,,5820,2024-11-08 18:53:05,79225
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,omission principle,omission,,2,,"I thought about whether it was okay to not take an action that you knew would save someone's life, and whether saving the lives of multiple people was more important. I decided that I had no control over the sacrifices that the villagers would made, but I did have control over saving the one villager, so it would be wrong for me not to try to help him. ",0,100,Yes,20456,2024-11-08 18:53:06,79226
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Guinea first estimate,1500000,11770289,,,,,10015,2024-11-08 18:53:08,79227
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M5 WM-221.jpg,2,3.153846154,,,,,3824,2024-11-08 18:53:08,79228
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe first estimate,16000000,1154637,,,,,96009,2024-11-08 18:53:09,79229
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Romania first estimate,20000000,480238,,,,,6979,2024-11-08 18:53:10,79230
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Tanzania memory,75000,60154204,,,,,7012,2024-11-08 18:53:12,79231
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M4 LF-252.jpg,2,3.148148148,,,,,4512,2024-11-08 18:53:13,79232
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M2 WM-230.jpg,2,3.142857143,,,,,3733,2024-11-08 18:53:17,79233
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Pakistan first estimate,1200000,201977034,,,,,10589,2024-11-08 18:53:18,79234
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M8 BM-232.jpg,2,3.16,,,,,3830,2024-11-08 18:53:20,79235
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Vietnam first estimate,50000000,47074662,,,,,10690,2024-11-08 18:53:21,79236
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Czech_Republic memory,76000,10553078,,,,,14717,2024-11-08 18:53:27,79237
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,omission principle,commission,,2,,The villages morals could be different from Jame's which he has still chosen to kill someone to save more lives.,28,49,No,15046,2024-11-08 18:53:30,79238
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Greece first estimate,50000000,38866056,,,,,9679,2024-11-08 18:53:30,79239
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,reference price,hotel,,10,,"If I'm on the beach, relaxing with friends, I am likely to pay more for a drink since this scenario wouldn't happen often for me. If it was just a normal day, I would likely be looking to pay less. $10 seems higher than usual to me for a bottle of beer but not too high given the setting. ",6,93,No,2472,2024-11-08 18:53:33,79240
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Malaysia first estimate,900000,31394009,,,,,14668,2024-11-08 18:53:33,79241
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Thailand memory,100000,69156846,,,,,9273,2024-11-08 18:53:36,79242
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U2 LM-240.jpg,2,1.541666667,,,,,3384,2024-11-08 18:53:39,79243
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Pakistan first estimate,10000000,193177034,,,,,9542,2024-11-08 18:53:40,79244
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Azerbaijan memory,54000,9926369,,,,,4049,2024-11-08 18:53:40,79245
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Greece first estimate,4000000,7133944,,,,,9581,2024-11-08 18:53:43,79246
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A2 BF-240.jpg,4,5.310344828,,,,,4262,2024-11-08 18:53:43,79247
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,North_Korea memory,100000,25583863,,,,,4809,2024-11-08 18:53:45,79248
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A4 BF-233.jpg,4,5.12,,,,,2014,2024-11-08 18:53:45,79249
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A1 WF-233.jpg,3,5.47826087,,,,,1814,2024-11-08 18:53:47,79250
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Greece memory,102000,11031944,,,,,4197,2024-11-08 18:53:49,79251
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U1 AM-224.jpg,3,1.52,,,,,3982,2024-11-08 18:53:51,79252
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,halo,average attractiveness,,15,,The look and eyes ,66,71,No,4997,2024-11-08 18:53:51,79253
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A3 LF-249.jpg,3,5.24137931,,,,,1512,2024-11-08 18:53:53,79254
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,North_Korea memory,125000000,99316137,,,,,12881,2024-11-08 18:53:53,79255
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Somalia first estimate,5000000,9600000,,,,,14224,2024-11-08 18:53:54,79256
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Zimbabwe memory,75000,17079637,,,,,5484,2024-11-08 18:53:55,79257
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Burkina_Faso first estimate,800000,19306983,,,,,12051,2024-11-08 18:53:55,79258
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U3 BF-200.jpg,2,1.551724138,,,,,3115,2024-11-08 18:53:56,79259
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand memory,3000000,66256846,,,,,12193,2024-11-08 18:53:57,79260
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin memory,1000000,10683042,,,,,4311,2024-11-08 18:53:57,79261
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,rep,Factor-Excluded,,20,,A smaller chance because there are less engineers that were pulled for the study.,49,87,No,2714,2024-11-08 18:53:57,79262
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U4 WF-002.jpg,2,1.612903226,,,,,2181,2024-11-08 18:53:58,79263
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Romania memory,100000,19419762,,,,,5701,2024-11-08 18:54:01,79264
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Haiti first estimate,2000000,9193952,,,,,7477,2024-11-08 18:54:02,79265
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia memory,200000000,167705991,,,,,5619,2024-11-08 18:54:03,79266
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Democratic_Republic_of_the_Congo first estimate,7000000,78705256,,,,,9687,2024-11-08 18:54:04,79267
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Vietnam memory,3000000,94074662,,,,,8241,2024-11-08 18:54:05,79268
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine memory,78000000,34122907,,,,,5151,2024-11-08 18:54:08,79269
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Ukraine memory,205000,43672093,,,,,7318,2024-11-08 18:54:08,79270
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Ukraine first estimate,5000000,38877093,,,,,5625,2024-11-08 18:54:08,79271
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Burkina_Faso first estimate,7000000,13106983,,,,,8175,2024-11-08 18:54:12,79272
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Colombia memory,90000000,40294694,,,,,4583,2024-11-08 18:54:13,79273
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine first estimate,37860000,6017093,,,,,63620,2024-11-08 18:54:13,79274
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan memory,5000000,4980369,,,,,9272,2024-11-08 18:54:14,79275
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Colombia memory,85000,49620306,,,,,6382,2024-11-08 18:54:14,79276
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Niger first estimate,900000,21950032,,,,,6781,2024-11-08 18:54:15,79277
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,omission principle,commission,,3,,"It made me think about the concept of is one person's life worth more than others? I tried to put myself in the situation and think about what I would do. And I thought about it in terms of I'm watching a movie, so there's no real consequence.",50,81,No,6671,2024-11-08 18:54:15,79278
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Niger memory,500000,22350032,,,,,4764,2024-11-08 18:54:17,79279
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Mexico memory,205000,131533729,,,,,5833,2024-11-08 18:54:20,79280
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Malaysia first estimate,25000000,7294009,,,,,8758,2024-11-08 18:54:21,79281
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Democratic_Republic_of_the_Congo memory,3000000,82705256,,,,,7972,2024-11-08 18:54:22,79282
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Czech_Republic memory,12000000,1370922,,,,,4927,2024-11-08 18:54:22,79283
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Tanzania first estimate,750000,59479204,,,,,10161,2024-11-08 18:54:25,79284
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Malaysia memory,65000,32229009,,,,,5460,2024-11-08 18:54:26,79285
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Uganda memory,23000000,22169147,,,,,4725,2024-11-08 18:54:27,79286
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe memory,3000000,14154637,,,,,6774,2024-11-08 18:54:29,79287
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Zimbabwe first estimate,10000000,7154637,,,,,8890,2024-11-08 18:54:30,79288
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Czech_Republic first estimate,2000000,8629078,,,,,5374,2024-11-08 18:54:31,79289
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Benin memory,53000,11630042,,,,,5383,2024-11-08 18:54:31,79290
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Greece first estimate,5000000,6133944,,,,,51825,2024-11-08 18:54:32,79291
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece memory,90000000,78866056,,,,,7184,2024-11-08 18:54:34,79292
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania memory,3000000,57229204,,,,,6455,2024-11-08 18:54:35,79293
6110d59cbf733422cb867da5,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Uganda first estimate,4000000,41169147,,,,,5681,2024-11-08 18:54:36,79294
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Burkina_Faso memory,43000,20063983,,,,,5192,2024-11-08 18:54:36,79295
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Somalia memory,1500000,13100000,,,,,4957,2024-11-08 18:54:39,79296
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Guinea first estimate,15000000,1729711,,,,,10087,2024-11-08 18:54:40,79297
