subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
60cfec992837774cdce0b093,,v5_pilot1,Factor-Excluded,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in North Korea?,7500000,North_Korea_recall_original_response = 7500000,,,,,17365,2024-06-21 20:20:45,76498
60cfec992837774cdce0b093,,v5_pilot1,Factor-Excluded,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Thailand?,7500000,Thailand_recall_original_response = 7500000,,,,,4111,2024-06-21 20:20:49,76499
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,contact principle,Contact,,Permissible,,"They are morally permissible due to the fact that there are other lives that can be saved if this action is taken. Although different from Prompt #1, as those were children. These are all lives that shouldnâ€™t have to be decided upon in the blink of an eye, but there are reasons to argue both sides.",29,57,Yes,2730,2024-06-21 20:20:55,76500
6159fe7811a7e1b94401c33f,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,29721,2024-06-21 20:21:09,76501
60cfec992837774cdce0b093,,v5_pilot1,Factor-Excluded,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Somalia?,5000000,Somalia_recall_original_response = 5000000,,,,,25133,2024-06-21 20:21:14,76502
60cfec992837774cdce0b093,,v5_pilot1,Factor-Excluded,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Ukraine?,10000000,Ukraine_recall_original_response = 10000000,,,,,4961,2024-06-21 20:21:19,76503
60cfec992837774cdce0b093,,v5_pilot1,Factor-Excluded,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Vietnam?,7500000,Vietnam_recall_original_response = 7500000,,,,,3937,2024-06-21 20:21:23,76504
60cfec992837774cdce0b093,,v5_pilot1,Factor-Excluded,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Azerbaijan?,5000000,Azerbaijan_recall_original_response = 5000000,,,,,4063,2024-06-21 20:21:27,76505
65958dc3d43a65c4d24b6f1e,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,32527,2024-06-21 20:21:45,76506
6159fe7811a7e1b94401c33f,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,41700,2024-06-21 20:21:50,76507
5f1b84872171f838a8a3cfa9,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,49560,2024-06-21 20:21:51,76508
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Nigeria?,500000,Nigeria_recall_original_response = 500000,,,,,9683,2024-06-21 20:21:56,76509
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Benin?,250000,Benin_recall_original_response = 250000,,,,,4270,2024-06-21 20:22:00,76510
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Ukraine?,1000000,Ukraine_recall_original_response = 1000000,,,,,3483,2024-06-21 20:22:04,76511
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Tanzania?,750000,Tanzania_recall_original_response = 750000,,,,,3355,2024-06-21 20:22:07,76512
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Guinea?,200000,Guinea_recall_original_response = 200000,,,,,4172,2024-06-21 20:22:11,76513
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Mexico?,10000000,Mexico_recall_original_response = 10000000,,,,,5022,2024-06-21 20:22:16,76514
65958dc3d43a65c4d24b6f1e,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,35553,2024-06-21 20:22:20,76515
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,Antarctic Temperature,-30,,,,,,146105,2024-06-21 20:22:22,76516
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,Whale Length,33.58,,,,,,146105,2024-06-21 20:22:22,76517
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in The Democratic Republic of the Congo?,7000000,The_Democratic_Republic_of_the_Congo_recall_original_response = 7000000,,,,,5917,2024-06-21 20:22:22,76518
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Pakistan?,1000000,Pakistan_recall_original_response = 1000000,,,,,4497,2024-06-21 20:22:27,76519
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,availability,Famous,,List 1,,"I remember seeing a lot of actors I was familiar with on the first list, such as Clooney and Brad Pitt and Daniel Craig. This just led me to assume that more men were on that list, since I remember seeing Anne Hathaway on the second and sheâ€™s a woman.",9,90,No,5674,2024-06-21 20:22:31,76520
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Burkina Faso?,250000,Burkina_Faso_recall_original_response = 250000,,,,,12300,2024-06-21 20:22:39,76521
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Malaysia?,10000000,Malaysia_recall_original_response = 10000000,,,,,4669,2024-06-21 20:22:43,76522
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Somalia?,1000000,Somalia_recall_original_response = 1000000,,,,,3344,2024-06-21 20:22:47,76523
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Romania?,750000,Romania_recall_original_response = 750000,,,,,7781,2024-06-21 20:22:55,76524
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Greece?,2000000,Greece_recall_original_response = 2000000,,,,,2604,2024-06-21 20:22:57,76525
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Uganda?,4000000,Uganda_recall_original_response = 4000000,,,,,3144,2024-06-21 20:23:00,76526
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Thailand?,2000000,Thailand_recall_original_response = 2000000,,,,,3174,2024-06-21 20:23:04,76527
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in South Korea?,11000000,South_Korea_recall_original_response = 11000000,,,,,4285,2024-06-21 20:23:08,76528
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Zimbabwe?,5000000,Zimbabwe_recall_original_response = 5000000,,,,,3467,2024-06-21 20:23:11,76529
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Niger?,3000000,Niger_recall_original_response = 3000000,,,,,6773,2024-06-21 20:23:18,76530
5f1b84872171f838a8a3cfa9,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,88099,2024-06-21 20:23:19,76531
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in North Korea?,800000,North_Korea_recall_original_response = 800000,,,,,4529,2024-06-21 20:23:23,76532
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Haiti?,100000,Haiti_recall_original_response = 100000,,,,,5206,2024-06-21 20:23:28,76533
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Vietnam?,2000000,Vietnam_recall_original_response = 2000000,,,,,3324,2024-06-21 20:23:31,76534
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in The Czech Republic?,4000000,The_Czech_Republic_recall_original_response = 4000000,,,,,3762,2024-06-21 20:23:35,76535
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in The Netherlands?,11000000,The_Netherlands_recall_original_response = 11000000,,,,,3884,2024-06-21 20:23:39,76536
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Colombia?,7000000,Colombia_recall_original_response = 7000000,,,,,3713,2024-06-21 20:23:42,76537
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight bias,,What was your ORIGINAL ANSWER when we asked you to estimate how many people lived in Azerbaijan?,2500000,Azerbaijan_recall_original_response = 2500000,,,,,4300,2024-06-21 20:23:47,76538
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,belief,,Practice 1,Yes,Incorrect,,,,,26591,2024-06-21 20:24:43,76539
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,mere exposure,1,kitap,38,,,,,,,2024-06-21 20:24:52,76540
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,mere exposure,25,tatil,68,,,,,,,2024-06-21 20:24:54,76541
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,mere exposure,1,mimar,84,,,,,,,2024-06-21 20:24:57,76542
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,mere exposure,25,dudak,27,,,,,,,2024-06-21 20:25:00,76543
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,belief,,Practice 2,No,Incorrect,,,,,14024,2024-06-21 20:25:00,76544
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,mere exposure,25,hafta,70,,,,,,,2024-06-21 20:25:02,76545
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,mere exposure,25,bacak,36,,,,,,,2024-06-21 20:25:03,76546
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,mere exposure,1,sokak,73,,,,,,,2024-06-21 20:25:06,76547
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,mere exposure,1,kulak,22,,,,,,,2024-06-21 20:25:07,76548
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,hindsight,Factor-Included,,,,I based it on if I had heard of the country before. I also based it on how many cities I knew in the country and also any information on population density that I knew of before hand.,23,82,No,6993,2024-06-21 20:25:14,76549
65958dc3d43a65c4d24b6f1e,,v5_pilot1,Factor-Included,causal inference,One,,80,,Getting the green ball was a very slim chance as there was only 1 ball in the box ,93,91,No,12367,2024-06-21 20:25:16,76550
5f1b84872171f838a8a3cfa9,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,Antarctic Temperature,-50,,,,,,88548,2024-06-21 20:25:24,76551
5f1b84872171f838a8a3cfa9,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,Whale Length,100,,,,,,88548,2024-06-21 20:25:24,76552
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,belief,Believable,"Therefore, some highly trained dogs are not police dogs.",Yes,Valid,,,,,17874,2024-06-21 20:25:26,76553
66157e83cd5c3f8e9325bce1,,v5_pilot1,Factor-Excluded,double effect,Side Effect,,Impermissible,,I feel like it is only morally permissible if the man agrees with him in breaking the window.,23,60,No,3311,2024-06-21 20:25:37,76554
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,belief,Believable,"Therefore, some addictive things are not cigarettes.",Yes,Invalid,,,,,15541,2024-06-21 20:25:42,76555
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,mere exposure,Factor-Included,,,,I just thought that if the word sounded cool to me then I would rate it higher than the others. It all depends on how much I liked saying the word.,38,67,No,5868,2024-06-21 20:25:49,76556
65761328646d5bb2adf235d4,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,21138,2024-06-21 20:26:01,76557
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,belief,Unbelievable,"Therefore, some vitamin tablets are not nutritional.",Yes,Valid,,,,,19231,2024-06-21 20:26:02,76558
5f8ac3760d1aa703601582ef,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,45266,2024-06-21 20:26:14,76559
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,belief,Unbelievable,"Therefore, some millionaires are not rich people.",No,Invalid,,,,,13198,2024-06-21 20:26:16,76560
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,,,,"If I'm being honest, I looked up the questions on Google because I have no prior knowledge of how cold it is in Antarctica and how big blue whales normally are.",100,0,No,11997,2024-06-21 20:26:26,76561
65761328646d5bb2adf235d4,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,34473,2024-06-21 20:26:36,76562
5f8ac3760d1aa703601582ef,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,41781,2024-06-21 20:26:56,76563
63ade94905e590dbf726b7fb,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,103198,2024-06-21 20:27:00,76564
65996217ff76317c84f8aa6e,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,126743,2024-06-21 20:27:10,76565
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,decoy effect,Decoy Present,,Brand J (Competitor),,"The $2 at a 70 quality rating was great! I think that buying quality over quantity is the best, as you only have one body so you might as well treat it as such. I could see the argument for the $1.20 at 50 quality, but thereâ€™s no reason to do the $1.20 at 30 quality since thereâ€™s a higher quality for the same price.",50,100,No,3103,2024-06-21 20:27:23,76566
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,mere exposure,25,kulak,59,,,,,,,2024-06-21 20:27:52,76567
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,mere exposure,25,tatil,40,,,,,,,2024-06-21 20:27:58,76568
65958dc3d43a65c4d24b6f1e,,v5_pilot1,Factor-Included,availability,Famous,,List 2,,I read more men names on the second list than the first.,50,76,No,8585,2024-06-21 20:28:01,76569
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,mere exposure,25,bacak,80,,,,,,,2024-06-21 20:28:02,76570
60cfec992837774cdce0b093,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,,,,"I made my original guesses based off of size and what I knew about each country, and I recalled my estimate by doing the same thing. I didn't really recall my original estimates, but I estimated again using the same exact thought process. ",77,29,No,7200,2024-06-21 20:28:03,76571
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,mere exposure,1,sokak,80,,,,,,,2024-06-21 20:28:05,76572
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,mere exposure,1,dudak,30,,,,,,,2024-06-21 20:28:08,76573
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,mere exposure,25,kitap,60,,,,,,,2024-06-21 20:28:10,76574
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,mere exposure,1,hafta,74,,,,,,,2024-06-21 20:28:13,76575
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,mere exposure,1,mimar,54,,,,,,,2024-06-21 20:28:15,76576
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,belief,Factor-Included,,,,"I tried to decide if the conclusion was logical or not. I was given statements A and B, sometimes ""if A, then B"" was logical, sometimes it was not. I did my best to decide if the conclusion was logical.",70,34,No,7275,2024-06-21 20:28:24,76577
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,status_quo,Factor-Included,,70/30,,"The interstate highways will always need more work, but by focusing on automobile safety they help with lives that could be saved. A life is always more valuable than time being saved on lanes and such.",28,73,No,4006,2024-06-21 20:28:26,76578
65761328646d5bb2adf235d4,,v5_pilot1,Factor-Included,double effect,Means,,Impermissible,,"I thought about the value of the man's life versus the life of the five children and debated on ""the greater good,"" saving the most number of people, but ultimately decided that ending one person's life to save another's life isn't moral.",49,96,Yes,7651,2024-06-21 20:28:47,76579
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,mere exposure,Factor-Included,,,,My ratings just came from what other words they sounded like that I do understand. ,50,76,No,2243,2024-06-21 20:29:00,76580
63ade94905e590dbf726b7fb,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,135792,2024-06-21 20:29:05,76581
65996217ff76317c84f8aa6e,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,111074,2024-06-21 20:29:06,76582
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,causal inference,Nine,,50,,I gave the statement a 5 because it is half correct. Joe wins a dollar if he pulls a green ball from the left box AND a blue ball from the right box. The statement did not mention anything about the blue ball.,50,21,No,8661,2024-06-21 20:29:16,76583
5f8ac3760d1aa703601582ef,,v5_pilot1,Factor-Excluded,status_quo,Factor-Excluded,,50/50,,"I chose the one with the larger percentage devoted to highway changes, as I know there's a lot of things that can be done in regards to our infrastructure to improve safety. ",50,100,No,9242,2024-06-21 20:29:21,76584
65761328646d5bb2adf235d4,,v5_pilot1,Factor-Included,anchoring,Low Anchor,Antarctic Temperature,-60,Lower,,,,,29343,2024-06-21 20:29:22,76585
65761328646d5bb2adf235d4,,v5_pilot1,Factor-Included,anchoring,Low Anchor,Whale Length,74,Longer,,,,,29343,2024-06-21 20:29:22,76586
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,"<img src=""img/M7 WM-254.jpg"" alt=""Stimulus Image"" style=""width:45%;height:auto;""><br><br><p>Please rate your impression of how persuasive the individual pictured above is on a scale from 1 to 5.</p>",3,,,,,,8042,2024-06-21 20:29:31,76587
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,"<img src=""img/M1 LF-240.jpg"" alt=""Stimulus Image"" style=""width:45%;height:auto;""><br><br><p>Please rate your impression of how persuasive the individual pictured above is on a scale from 1 to 5.</p>",2,,,,,,4944,2024-06-21 20:29:36,76588
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,"<img src=""img/M5 WM-221.jpg"" alt=""Stimulus Image"" style=""width:45%;height:auto;""><br><br><p>Please rate your impression of how persuasive the individual pictured above is on a scale from 1 to 5.</p>",3,,,,,,3767,2024-06-21 20:29:40,76589
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,"<img src=""img/M3 BM-034.jpg"" alt=""Stimulus Image"" style=""width:45%;height:auto;""><br><br><p>Please rate your impression of how persuasive the individual pictured above is on a scale from 1 to 5.</p>",3,,,,,,3753,2024-06-21 20:29:44,76590
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,"<img src=""img/M2 WM-230.jpg"" alt=""Stimulus Image"" style=""width:45%;height:auto;""><br><br><p>Please rate your impression of how persuasive the individual pictured above is on a scale from 1 to 5.</p>",4,,,,,,3786,2024-06-21 20:29:47,76591
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,"<img src=""img/M4 LF-252.jpg"" alt=""Stimulus Image"" style=""width:45%;height:auto;""><br><br><p>Please rate your impression of how persuasive the individual pictured above is on a scale from 1 to 5.</p>",2,,,,,,3168,2024-06-21 20:29:51,76592
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,"<img src=""img/M8 BM-232.jpg"" alt=""Stimulus Image"" style=""width:45%;height:auto;""><br><br><p>Please rate your impression of how persuasive the individual pictured above is on a scale from 1 to 5.</p>",2,,,,,,4002,2024-06-21 20:29:55,76593
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,causal inference,One,,89,,"The green ball is necessary for a win, so by making the choice that he got it, it caused him to win. Itâ€™s half of the things needed to win, as he also needed a blue ball, but that wasnâ€™t the question, it was only the green ball.",33,71,No,2774,2024-06-21 20:29:55,76594
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,"<img src=""img/M6 WM-214.jpg"" alt=""Stimulus Image"" style=""width:45%;height:auto;""><br><br><p>Please rate your impression of how persuasive the individual pictured above is on a scale from 1 to 5.</p>",4,,,,,,3437,2024-06-21 20:29:58,76595
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,anchoring,Low Anchor,Antarctic Temperature,-76,Lower,,,,,18739,2024-06-21 20:30:24,76596
572bf2aa34b25a000edd2e73,,v5_pilot1,Factor-Included,anchoring,Low Anchor,Whale Length,64,Shorter,,,,,18739,2024-06-21 20:30:24,76597
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,Sleep,snore,Original,Original,,,,,3170,2024-06-21 20:30:28,76598
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,Sleep,dream,Original,Original,,,,,905,2024-06-21 20:30:30,76599
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,Sleep,bed,Original,Original,,,,,794,2024-06-21 20:30:31,76600
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,Sleep,rest,Original,Original,,,,,773,2024-06-21 20:30:32,76601
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,NonSleep,shade,New,New,,,,,1431,2024-06-21 20:30:34,76602
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,Sleep,sheet,New,New,,,,,1142,2024-06-21 20:30:36,76603
665fd093bc9c923caeb2a8cd,,v5_pilot1,Factor-Included,double effect,Means,,Permissible,,I just assumed the other guy was the father in which case wouldn't he want to save the kids?,26,75,No,4258,2024-06-21 20:30:37,76604
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,Sleep,sleep,New,New,,,,,3333,2024-06-21 20:30:40,76605
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,Sleep,slumber,Original,Original,,,,,1018,2024-06-21 20:30:41,76606
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,Sleep,nap,Original,Original,,,,,627,2024-06-21 20:30:42,76607
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,NonSleep,bitter,New,New,,,,,968,2024-06-21 20:30:44,76608
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,Sleep,pillow,New,New,,,,,1534,2024-06-21 20:30:46,76609
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,NonSleep,heart,New,New,,,,,800,2024-06-21 20:30:47,76610
5f8ac3760d1aa703601582ef,,v5_pilot1,Factor-Excluded,rep,Factor-Excluded,,30,,30 out of 100 total people would equal 30%,76,100,No,3343,2024-06-21 20:30:47,76611
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,Sleep,awake,New,Original,,,,,1172,2024-06-21 20:30:49,76612
6159fe7811a7e1b94401c33f,,v5_pilot1,Factor-Included,associative memory,NonSleep,nurse,New,New,,,,,692,2024-06-21 20:30:50,76613
65958dc3d43a65c4d24b6f1e,,v5_pilot1,Factor-Included,mere exposure,25,mimar,80,,,,,,,2024-06-21 20:31:00,76614
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,nurse,New,New,,,,,2381,2024-06-21 20:31:06,76615
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,walk,New,New,,,,,1526,2024-06-21 20:31:06,76616
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,Sleep,snore,Original,Original,,,,,1469,2024-06-21 20:31:06,76617
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,Sleep,dream,Original,Original,,,,,2250,2024-06-21 20:31:06,76618
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,Sleep,rest,Original,Original,,,,,1329,2024-06-21 20:31:07,76619
65958dc3d43a65c4d24b6f1e,,v5_pilot1,Factor-Included,mere exposure,1,dudak,60,,,,,,,2024-06-21 20:31:07,76620
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,Sleep,bed,Original,Original,,,,,1102,2024-06-21 20:31:09,76621
65958dc3d43a65c4d24b6f1e,,v5_pilot1,Factor-Included,mere exposure,25,kulak,70,,,,,,,2024-06-21 20:31:09,76622
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,Sleep,slumber,Original,Original,,,,,1047,2024-06-21 20:31:11,76623
65958dc3d43a65c4d24b6f1e,,v5_pilot1,Factor-Included,mere exposure,1,kitap,60,,,,,,,2024-06-21 20:31:13,76624
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,heart,New,New,,,,,1897,2024-06-21 20:31:13,76625
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,Sleep,nap,Original,Original,,,,,1223,2024-06-21 20:31:14,76626
65958dc3d43a65c4d24b6f1e,,v5_pilot1,Factor-Included,mere exposure,25,tatil,80,,,,,,,2024-06-21 20:31:16,76627
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,shade,New,New,,,,,2022,2024-06-21 20:31:16,76628
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,bitter,New,New,,,,,1269,2024-06-21 20:31:18,76629
65958dc3d43a65c4d24b6f1e,,v5_pilot1,Factor-Included,mere exposure,25,sokak,80,,,,,,,2024-06-21 20:31:19,76630
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,Sleep,awake,New,Original,,,,,1483,2024-06-21 20:31:20,76631
667469ea0d42f70a9a75567b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,,30,,I think I tended to rate women as less persuasive and white men as more persuasive. My thought process was perceiving who looks smart and who doesn't look smart.,50,50,No,2856,2024-06-21 20:31:21,76632
65958dc3d43a65c4d24b6f1e,,v5_pilot1,Factor-Included,mere exposure,1,bacak,60,,,,,,,2024-06-21 20:31:21,76633
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,kneel,New,New,,,,,1095,2024-06-21 20:31:22,76634
65996217ff76317c84f8aa6e,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,suit,New,New,,,,,1052,2024-06-21 20:31:23,76635
65958dc3d43a65c4d24b6f1e,,v5_pilot1,Factor-Included,mere exposure,1,hafta,70,,,,,,,2024-06-21 20:31:24,76636
65761328646d5bb2adf235d4,,v5_pilot1,Factor-Included,anchoring,Low Anchor,,,,"I did not know the answers or how to figure out the answer, so I made an educated guess. ",66,52,No,7415,2024-06-21 20:31:36,76637
665c6f67d9ea69740afbcab8,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,49190,2024-06-21 20:31:40,76638
