subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
5bc820000760100001b3b267,,v5_pilot1,Factor-Included,anchoring,Low Anchor,Antarctic Temperature,-70,Lower,,,,,213204,2024-06-21 14:28:42,73255
5bc820000760100001b3b267,,v5_pilot1,Factor-Included,anchoring,Low Anchor,Whale Length,110,Longer,,,,,213204,2024-06-21 14:28:42,73256
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,Sleep,bed,Original,Original,,,,,2546,2024-06-21 14:28:43,73257
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,belief,Believable,"Therefore, some highly trained dogs are not police dogs.",Yes,Valid,,,,,18346,2024-06-21 14:28:44,73258
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,NonSleep,bitter,New,New,,,,,1464,2024-06-21 14:28:45,73259
6020606d7b0258677b881f63,,v5_pilot1,Factor-Included,belief,Unbelievable,"Therefore, some vitamin tablets are not nutritional.",Yes,Valid,,,,,9541,2024-06-21 14:28:45,73260
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,Sleep,awake,Original,Original,,,,,1529,2024-06-21 14:28:47,73261
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,Sleep,rest,Original,Original,,,,,1713,2024-06-21 14:28:49,73262
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,belief,Unbelievable,"Therefore, some millionaires are not rich people.",No,Invalid,,,,,5564,2024-06-21 14:28:50,73263
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,Antarctic Temperature,19,,,,,,14455,2024-06-21 14:28:51,73264
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,Whale Length,200,,,,,,14455,2024-06-21 14:28:51,73265
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,Sleep,sheet,New,New,,,,,1613,2024-06-21 14:28:51,73266
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Malaysia?,43000000,Malaysia_estimate_first_response = 43000000,,,,,13276,2024-06-21 14:28:53,73267
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,Sleep,nap,Original,Original,,,,,1229,2024-06-21 14:28:53,73268
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,NonSleep,heart,New,New,,,,,1229,2024-06-21 14:28:55,73269
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,Sleep,pillow,New,New,,,,,3430,2024-06-21 14:28:59,73270
66749b876f32a4ad246db5da,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Uganda?,47.25,Uganda_estimate_first_response = 47.25,,,,,40927,2024-06-21 14:28:59,73271
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Zimbabwe?,430000000,Zimbabwe_estimate_first_response = 430000000,,,,,7341,2024-06-21 14:29:00,73272
63614869e8b16508e85920e8,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,,,,"I tried my best to recall what I originally estimated; not sure I did that well.",8,26,No,6938,2024-06-21 14:29:00,73273
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,Sleep,dream,Original,Original,,,,,1395,2024-06-21 14:29:01,73274
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,Sleep,sleep,Original,New,,,,,1029,2024-06-21 14:29:02,73275
5ef764fd0ea7fe48a5fa130d,,v5_pilot1,Factor-Included,associative memory,NonSleep,shade,New,New,,,,,1229,2024-06-21 14:29:04,73276
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in North Korea?,670000000,North_Korea_estimate_first_response = 670000000,,,,,7756,2024-06-21 14:29:08,73277
6105619fd55674bb2c2f0f74,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Somalia?,17.6 million,Somalia_estimate_first_response = 17.6 million,,,,,30579,2024-06-21 14:29:11,73278
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in The Czech Republic?,23000000,The_Czech_Republic_estimate_first_response = 23000000,,,,,7522,2024-06-21 14:29:15,73279
58635484a73baa00010db537,,v5_pilot1,Factor-Excluded,belief,Factor-Excluded,,,,"Because some of them didn't make sense, like if it said something that contradict it, I would say no. Like cigarettes being expensive, but not addicting, as they are addicting and it's hard for people to stop smoking.",100,35,No,7369,2024-06-21 14:29:22,73280
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Nigeria?,22000000,Nigeria_estimate_first_response = 22000000,,,,,8719,2024-06-21 14:29:24,73281
66749b876f32a4ad246db5da,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Vietnam?,98.19,Vietnam_estimate_first_response = 98.19,,,,,26444,2024-06-21 14:29:26,73282
6020606d7b0258677b881f63,,v5_pilot1,Factor-Included,belief,Factor-Included,,,,I wasn't sure so I just went with my gut instinct.,50,50,No,3400,2024-06-21 14:29:26,73283
6105619fd55674bb2c2f0f74,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Colombia?,51.87 million,Colombia_estimate_first_response = 51.87 million,,,,,17754,2024-06-21 14:29:28,73284
6400e78d52d3311f5456d932,,v5_pilot1,Factor-Excluded,reference price,motel,,5,,Well considering he said he would buy it if it was less than or equal to the amount I gave I thought about the max I was willing to pay for it,20,85,No,4498,2024-06-21 14:29:30,73285
5ee6be54321536000905346a,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,36353,2024-06-21 14:29:30,73286
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Pakistan?,40000000,Pakistan_estimate_first_response = 40000000,,,,,6560,2024-06-21 14:29:31,73287
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Azerbaijan?,45000000,Azerbaijan_estimate_first_response = 45000000,,,,,4508,2024-06-21 14:29:35,73288
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,belief,Factor-Included,,,,"I think the alien would need to ask more questions, but could guess some thing correctly.",67,45,Yes,2281,2024-06-21 14:29:38,73289
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,Antarctic Temperature,30,,,,,,91169,2024-06-21 14:29:39,73290
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,Whale Length,33,,,,,,91169,2024-06-21 14:29:39,73291
65e29e4514fa80bea57284b7,,v5_pilot1,Factor-Included,mere exposure,Factor-Included,,,,The way the words were spelled I related them to English words. Depending on the English word it related to I would rate that English word.,100,100,Yes,33683,2024-06-21 14:29:40,73292
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Guinea?,5400000,Guinea_estimate_first_response = 5400000,,,,,6320,2024-06-21 14:29:42,73293
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,,,,I just made my best guess. These were hard trivia questions.,100,91,No,1721,2024-06-21 14:29:44,73294
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Zimbabwe?,1000000,Zimbabwe_estimate_first_response = 1000000,,,,,5580,2024-06-21 14:29:45,73295
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Tanzania?,45000000,Tanzania_estimate_first_response = 45000000,,,,,4702,2024-06-21 14:29:46,73296
6400e78d52d3311f5456d932,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Uganda?,40 million,Uganda_estimate_first_response = 40 million,,,,,16738,2024-06-21 14:29:49,73297
66749b876f32a4ad246db5da,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Benin?,13.35,Benin_estimate_first_response = 13.35,,,,,24475,2024-06-21 14:29:50,73298
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Uganda?,900000,Uganda_estimate_first_response = 900000,,,,,7084,2024-06-21 14:29:52,73299
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Burkina Faso?,1200000,Burkina_Faso_estimate_first_response = 1200000,,,,,7224,2024-06-21 14:29:54,73300
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in The Netherlands?,5000000,The_Netherlands_estimate_first_response = 5000000,,,,,6638,2024-06-21 14:29:58,73301
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Benin?,800000,Benin_estimate_first_response = 800000,,,,,6647,2024-06-21 14:29:59,73302
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in The Netherlands?,2300000,The_Netherlands_estimate_first_response = 2300000,,,,,9296,2024-06-21 14:30:03,73303
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Pakistan?,15000000,Pakistan_estimate_first_response = 15000000,,,,,5655,2024-06-21 14:30:03,73304
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in North Korea?,4000000,North_Korea_estimate_first_response = 4000000,,,,,5263,2024-06-21 14:30:04,73305
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in North Korea?,7000000,North_Korea_estimate_first_response = 7000000,,,,,4488,2024-06-21 14:30:08,73306
6105619fd55674bb2c2f0f74,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Haiti?,11.58 million,Haiti_estimate_first_response = 11.58 million,,,,,39621,2024-06-21 14:30:08,73307
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Uganda?,57000000,Uganda_estimate_first_response = 57000000,,,,,8745,2024-06-21 14:30:12,73308
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Benin?,500000,Benin_estimate_first_response = 500000,,,,,4408,2024-06-21 14:30:12,73309
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Vietnam?,5000000,Vietnam_estimate_first_response = 5000000,,,,,8348,2024-06-21 14:30:13,73310
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Zimbabwe?,2300000,Zimbabwe_estimate_first_response = 2300000,,,,,4782,2024-06-21 14:30:17,73311
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Greece?,2000000,Greece_estimate_first_response = 2000000,,,,,4771,2024-06-21 14:30:17,73312
66749b876f32a4ad246db5da,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Guinea?,13.86,Guinea_estimate_first_response = 13.86,,,,,27067,2024-06-21 14:30:18,73313
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Greece?,45000000,Greece_estimate_first_response = 45000000,,,,,6869,2024-06-21 14:30:18,73314
6400e78d52d3311f5456d932,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Vietnam?,"80 million
","Vietnam_estimate_first_response = 80 million
",,,,,29257,2024-06-21 14:30:19,73315
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in The Czech Republic?,4000000,The_Czech_Republic_estimate_first_response = 4000000,,,,,3523,2024-06-21 14:30:21,73316
5ee6be54321536000905346a,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,52646,2024-06-21 14:30:22,73317
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Malaysia?,1000000,Malaysia_estimate_first_response = 1000000,,,,,5311,2024-06-21 14:30:23,73318
66304be4df26f954ad764f52,,v5_pilot1,Factor-Included,anchoring,Low Anchor,Whale Length,70,Longer,,,,,234156,2024-06-21 14:30:23,73319
66304be4df26f954ad764f52,,v5_pilot1,Factor-Included,anchoring,Low Anchor,Antarctic Temperature,-50,Lower,,,,,234156,2024-06-21 14:30:23,73320
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in South Korea?,45000000,South_Korea_estimate_first_response = 45000000,,,,,6251,2024-06-21 14:30:25,73321
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Azerbaijan?,7000000,Azerbaijan_estimate_first_response = 7000000,,,,,4546,2024-06-21 14:30:25,73322
63614869e8b16508e85920e8,,v5_pilot1,Factor-Excluded,reference price,motel,,5,,I am a big fan of beer and thought $5 for a single one on a hot day seemed appropriate for the situation.,23,62,No,4773,2024-06-21 14:30:27,73323
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in The Netherlands?,1000000,The_Netherlands_estimate_first_response = 1000000,,,,,4717,2024-06-21 14:30:27,73324
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,Sleep,slumber,Original,Original,,,,,3554,2024-06-21 14:30:30,73325
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Vietnam?,34000000,Vietnam_estimate_first_response = 34000000,,,,,5572,2024-06-21 14:30:30,73326
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Malaysia?,20000000,Malaysia_estimate_first_response = 20000000,,,,,5499,2024-06-21 14:30:31,73327
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,Sleep,sheet,New,New,,,,,1260,2024-06-21 14:30:31,73328
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,Sleep,nap,Original,Original,,,,,1125,2024-06-21 14:30:33,73329
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Azerbaijan?,900000,Azerbaijan_estimate_first_response = 900000,,,,,5918,2024-06-21 14:30:33,73330
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Thailand?,45000000,Thailand_estimate_first_response = 45000000,,,,,4481,2024-06-21 14:30:35,73331
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in South Korea?,15000000,South_Korea_estimate_first_response = 15000000,,,,,4779,2024-06-21 14:30:35,73332
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,Sleep,dream,New,Original,,,,,2501,2024-06-21 14:30:36,73333
6400e78d52d3311f5456d932,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Burkina Faso?,15 million,Burkina_Faso_estimate_first_response = 15 million,,,,,17953,2024-06-21 14:30:37,73334
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,Sleep,sleep,Original,New,,,,,1071,2024-06-21 14:30:38,73335
6105619fd55674bb2c2f0f74,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Malaysia?,33.94 million,Malaysia_estimate_first_response = 33.94 million,,,,,30197,2024-06-21 14:30:38,73336
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,,,,I couldn't rember the exact answer ,33,27,No,2746,2024-06-21 14:30:39,73337
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,Sleep,snore,Original,Original,,,,,1063,2024-06-21 14:30:39,73338
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Ukraine?,23000000,Ukraine_estimate_first_response = 23000000,,,,,4558,2024-06-21 14:30:39,73339
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Burkina Faso?,500000,Burkina_Faso_estimate_first_response = 500000,,,,,6645,2024-06-21 14:30:40,73340
647652cb5644044df439e1fb,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,80547,2024-06-21 14:30:40,73341
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,NonSleep,heart,New,New,,,,,1179,2024-06-21 14:30:41,73342
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,Sleep,pillow,New,New,,,,,1069,2024-06-21 14:30:43,73343
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Colombia?,5000000,Colombia_estimate_first_response = 5000000,,,,,7163,2024-06-21 14:30:43,73344
66749b876f32a4ad246db5da,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Haiti?,11.58,Haiti_estimate_first_response = 11.58,,,,,26599,2024-06-21 14:30:44,73345
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,Sleep,bed,Original,Original,,,,,1168,2024-06-21 14:30:44,73346
663cfa8309ab946fcf1b6a9b,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,39614,2024-06-21 14:30:45,73347
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,NonSleep,shade,New,New,,,,,1150,2024-06-21 14:30:46,73348
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Tanzania?,900000,Tanzania_estimate_first_response = 900000,,,,,5914,2024-06-21 14:30:46,73349
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,NonSleep,nurse,New,New,,,,,929,2024-06-21 14:30:47,73350
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Haiti?,13000000,Haiti_estimate_first_response = 13000000,,,,,8692,2024-06-21 14:30:48,73351
6400e78d52d3311f5456d932,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Colombia?,"50 million
","Colombia_estimate_first_response = 50 million
",,,,,11465,2024-06-21 14:30:48,73352
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Romania?,9000000,Romania_estimate_first_response = 9000000,,,,,5929,2024-06-21 14:30:48,73353
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in The Czech Republic?,2000000,The_Czech_Republic_estimate_first_response = 2000000,,,,,4493,2024-06-21 14:30:50,73354
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Thailand?,8000000,Thailand_estimate_first_response = 8000000,,,,,2966,2024-06-21 14:30:51,73355
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,Sleep,awake,Original,Original,,,,,4311,2024-06-21 14:30:52,73356
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,NonSleep,bitter,New,New,,,,,1763,2024-06-21 14:30:54,73357
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Somalia?,2900000,Somalia_estimate_first_response = 2900000,,,,,6727,2024-06-21 14:30:55,73358
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Nigeria?,1000000,Nigeria_estimate_first_response = 1000000,,,,,4751,2024-06-21 14:30:55,73359
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in The Democratic Republic of the Congo?,4000000,The_Democratic_Republic_of_the_Congo_estimate_first_response = 4000000,,,,,3953,2024-06-21 14:30:55,73360
664536a6f1ea02e2f415a56b,,v5_pilot1,Factor-Included,associative memory,Sleep,rest,Original,Original,,,,,1340,2024-06-21 14:30:56,73361
6020606d7b0258677b881f63,,v5_pilot1,Factor-Included,reference price,hotel,,5,,"I don't know how much alcohol costs, let alone beer. So I figured 5 dollars seems like a decent enough guesstimate.",50,50,No,2311,2024-06-21 14:30:58,73362
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Guinea?,3000000,Guinea_estimate_first_response = 3000000,,,,,3342,2024-06-21 14:30:59,73363
666ccff9c23301fd2725f8e6,,v5_pilot1,Factor-Included,anchoring,Low Anchor,Whale Length,110,Longer,,,,,215529,2024-06-21 14:31:00,73364
666ccff9c23301fd2725f8e6,,v5_pilot1,Factor-Included,anchoring,Low Anchor,Antarctic Temperature,-30,Higher,,,,,215529,2024-06-21 14:31:00,73365
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in The Democratic Republic of the Congo?,3800000,The_Democratic_Republic_of_the_Congo_estimate_first_response = 3800000,,,,,5953,2024-06-21 14:31:01,73366
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Vietnam?,11000000,Vietnam_estimate_first_response = 11000000,,,,,4288,2024-06-21 14:31:03,73367
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Nigeria?,4000000,Nigeria_estimate_first_response = 4000000,,,,,3088,2024-06-21 14:31:06,73368
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Colombia?,3630000,Colombia_estimate_first_response = 3630000,,,,,6875,2024-06-21 14:31:08,73369
6400e78d52d3311f5456d932,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Somalia?,18 million,Somalia_estimate_first_response = 18 million,,,,,20507,2024-06-21 14:31:09,73370
6105619fd55674bb2c2f0f74,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Burkina Faso?,22.67 million,Burkina_Faso_estimate_first_response = 22.67 million,,,,,31175,2024-06-21 14:31:09,73371
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Ukraine?,7000000,Ukraine_estimate_first_response = 7000000,,,,,3550,2024-06-21 14:31:10,73372
5bc820000760100001b3b267,,v5_pilot1,Factor-Included,anchoring,Low Anchor,,,,"I just guessed.
",50,99,No,15561,2024-06-21 14:31:10,73373
60397a0dbabbb54cf4570417,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Romania?,373000000,Romania_estimate_first_response = 373000000,,,,,3887,2024-06-21 14:31:12,73374
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Mexico?,30000000,Mexico_estimate_first_response = 30000000,,,,,4837,2024-06-21 14:31:14,73375
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Somalia?,7000000,Somalia_estimate_first_response = 7000000,,,,,4732,2024-06-21 14:31:19,73376
663cfa8309ab946fcf1b6a9b,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,35841,2024-06-21 14:31:20,73377
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Greece?,8000000,Greece_estimate_first_response = 8000000,,,,,3088,2024-06-21 14:31:22,73378
66749b876f32a4ad246db5da,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Pakistan?,235.8,Pakistan_estimate_first_response = 235.8,,,,,41498,2024-06-21 14:31:25,73379
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Burkina Faso?,2000000,Burkina_Faso_estimate_first_response = 2000000,,,,,3717,2024-06-21 14:31:26,73380
647652cb5644044df439e1fb,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,48590,2024-06-21 14:31:29,73381
6400e78d52d3311f5456d932,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in The Czech Republic?,"9 million
","The_Czech_Republic_estimate_first_response = 9 million
",,,,,21230,2024-06-21 14:31:30,73382
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Haiti?,1000000,Haiti_estimate_first_response = 1000000,,,,,36548,2024-06-21 14:31:32,73383
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,Sleep,snore,Original,Original,,,,,2030,2024-06-21 14:31:32,73384
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,bitter,New,New,,,,,1180,2024-06-21 14:31:34,73385
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,Sleep,bed,Original,Original,,,,,1221,2024-06-21 14:31:36,73386
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Romania?,2000000,Romania_estimate_first_response = 2000000,,,,,4258,2024-06-21 14:31:36,73387
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Niger?,8000000,Niger_estimate_first_response = 8000000,,,,,12171,2024-06-21 14:31:38,73388
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,Sleep,rest,New,Original,,,,,2335,2024-06-21 14:31:38,73389
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,Sleep,awake,Original,Original,,,,,1112,2024-06-21 14:31:40,73390
6228f5900f303f54ca6ab186,,v5_pilot1,Factor-Excluded,causal inference,Nine,,90,,"Because choosing the green ball was one of the necessary requirements for Joe winning the dollar, winning was completely due to his choice from the left box of the green ball. ",50,67,No,4439,2024-06-21 14:31:41,73391
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Guinea?,1000000,Guinea_estimate_first_response = 1000000,,,,,5210,2024-06-21 14:31:41,73392
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,suit,New,New,,,,,1130,2024-06-21 14:31:42,73393
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Haiti?,4000000,Haiti_estimate_first_response = 4000000,,,,,3713,2024-06-21 14:31:42,73394
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,shade,New,New,,,,,1503,2024-06-21 14:31:44,73395
63e6a6055e8b8b5638a9f861,,v5_pilot1,Factor-Excluded,anchoring,No Anchor,,,,since there is snow or ice in Antartica all year i selected a temperature just below freezing. I guessed a blue whale is 50 feet long so selected 15 meters,50,98,No,7003,2024-06-21 14:31:44,73396
6400e78d52d3311f5456d932,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Guinea?,"14 million
","Guinea_estimate_first_response = 14 million
",,,,,14592,2024-06-21 14:31:44,73397
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,Sleep,slumber,Original,Original,,,,,1178,2024-06-21 14:31:45,73398
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Somalia?,2000000,Somalia_estimate_first_response = 2000000,,,,,4228,2024-06-21 14:31:45,73399
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,kneel,New,New,,,,,1327,2024-06-21 14:31:47,73400
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,Sleep,nap,Original,Original,,,,,1152,2024-06-21 14:31:49,73401
5848ad3bdb871400012da095,,v5_pilot1,Factor-Included,hindsight bias,,How many people live in Pakistan?,3000000,Pakistan_estimate_first_response = 3000000,,,,,3618,2024-06-21 14:31:49,73402
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,nurse,New,New,,,,,1120,2024-06-21 14:31:50,73403
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,Sleep,dream,Original,Original,,,,,988,2024-06-21 14:31:52,73404
663a5c1e0e202efa3955b996,,v5_pilot1,Factor-Excluded,hindsight bias,,How many people live in Tanzania?,2000000,Tanzania_estimate_first_response = 2000000,,,,,10926,2024-06-21 14:31:53,73405
65c116e0b1e1c49266d49989,,v5_pilot1,Factor-Excluded,associative memory,NonSleep,walk,New,New,,,,,1088,2024-06-21 14:31:54,73406
